time,weathercode,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,shortwave_radiation_sum,rain_sum,precipitation_hours,windspeed_10m_max,windgusts_10m_max,winddirection_10m_dominant,et0_fao_evapotranspiration,latitude,longitude,elevation,city,year,month
6/16/23,0.1873009676962863,1.193162600947175,-0.879783451,0.2392444107518714,0.036463208,-1.474996262,-0.809776287,0.5130967387024957,0.4,-0.66767371,-0.124215689,0.3358672343777706,0.8769091731743774,1.400369033392688,-0.035882649,1.701581243,2.030752103,Badulla,2023,6
6/17/23,-2.13101759,1.143906631961919,-0.780030177,0.016943104,-0.137605586,-1.401653802,-1.01223656,0.08131253,0,-1.237059008,0.1019107792304753,0.3358672343777706,0.8333979699931551,1.0586813601380602,-0.035882649,1.701581243,2.030752103,Badulla,2023,6
6/8/23,0.660427204,-0.186004531,0.7661455774756877,0.3503950640322476,-0.137605586,1.0186473549603878,0.6074456222243201,-0.69693326,15.8,2.0369064575219173,0.3118853568033661,0.5430932860086691,0.7898867668119327,-0.763652897,-0.781818949,-0.540014749,-0.381422168,Bentota,2023,6
6/9/23,0.7550524513009067,-0.087492593,0.865898852,0.4615457173126258,-0.102791827,0.945304896,0.5669535676678382,-0.218609436,9.5,2.0369064575219173,0.5703156061238471,0.5134895643471123,0.6811087588588769,-0.380548536,-0.781818949,-0.540014749,-0.381422168,Bentota,2023,6
6/10/23,0.660427204,0.2572991902272975,1.0654054009075695,0.7949976771537544,0.036463208,1.128661044,0.8908900041196999,0.3114250722180026,7.8,1.6098674837528562,0.844897746,0.7897909665216442,0.8225201691978494,0.012909997,-0.781818949,-0.540014749,-0.381422168,Bentota,2023,6
6/11/23,0.7550524513009067,-0.2352605,0.6663923029983944,0.4615457173126258,0.001649449,1.0553185846170514,0.8503979495632167,-0.69693326,8.4,1.7522138083425431,-0.253430814,0.4345463065829607,0.8007645676072384,-0.732590381,-0.781818949,-0.540014749,-0.381422168,Bentota,2023,6
6/12/23,0.7550524513009067,-0.2352605,0.7661455774756877,0.2948197373920605,0.3846007957956137,1.0919898142737166,0.7694138404502502,-0.515945867,20.5,2.0369064575219173,-0.011152455,0.4740179354650365,0.7354977628354048,-0.67046535,-0.781818949,-0.540014749,-0.381422168,Bentota,2023,6
6/13/23,0.7550524513009067,0.060275314,0.5666390285211009,0.2948197373920605,0.2801595195163811,0.761948747,0.5669535676678382,-0.347886145,18.1,2.1792527821116043,0.1019107792304753,0.8687342242857965,0.7898867668119327,-0.546215287,-0.781818949,-0.540014749,-0.381422168,Bentota,2023,6
6/14/23,0.7550524513009067,-0.2352605,1.015528763668922,0.5171210439528129,-0.207233103,1.0553185846170514,0.8099058950067334,-1.358830012,8.9,1.6098674837528562,0.3441891379684261,0.7207156159780116,0.8225201691978494,-1.239944805,-0.781818949,-0.540014749,-0.381422168,Bentota,2023,6
6/15/23,0.2819262149637231,-0.038236624,1.1152820381462152,0.6838470238733781,0.5238558308345936,1.4220308811836957,1.0933502769021133,-0.810696764,3.9,1.182828509983795,-0.382645938,-0.058849054,0.7137421612447936,-0.794715413,-0.781818949,-0.540014749,-0.381422168,Bentota,2023,6
6/16/23,0.3765514622311598,0.1587872522567843,1.2150353126235085,0.9061483304341306,0.2453457607566361,1.2386747329003736,0.9718741132326636,-0.066062919,6,2.1792527821116043,0.9256571989395082,0.6121686365523024,0.757253364,-0.18381927,-0.781818949,-0.540014749,-0.381422168,Bentota,2023,6
6/17/23,0.2819262149637231,-0.087492593,1.1651586753848628,0.5171210439528129,0.3149732782761261,1.202003503,0.7289217858937698,-0.908947063,3.4,2.0369064575219173,0.3603410285509564,0.3654709560393274,0.7463755636307103,-0.918965476,-0.781818949,-0.540014749,-0.381422168,Bentota,2023,6
6/8/23,0.660427204,0.011019345,0.7661455774756877,0.4615457173126258,0.071276967,0.9819761253037228,0.7694138404502502,-0.69693326,15.8,2.0369064575219173,0.3118853568033661,0.5430932860086691,0.7898867668119327,-0.72223621,-0.160203811,-0.743807318,-0.358878484,Colombo,2023,6
6/9/23,0.7550524513009067,0.1587872522567843,0.9656521264302744,0.5726963705930019,0.2801595195163811,0.7986199770204009,0.7289217858937698,-0.218609436,9.5,2.0369064575219173,0.5703156061238471,0.5134895643471123,0.6811087588588769,-0.380548536,-0.160203811,-0.743807318,-0.358878484,Colombo,2023,6
6/10/23,0.660427204,0.3558111281978106,0.9157754891916284,0.8505730037939434,0.1757182432371486,1.202003503,1.012366167789147,0.3114250722180026,7.8,1.6098674837528562,0.844897746,0.7897909665216442,0.8225201691978494,0.054326684,-0.160203811,-0.743807318,-0.358878484,Colombo,2023,6
6/11/23,0.7550524513009067,-0.038236624,0.9157754891916284,0.6282716972331891,0.3149732782761261,1.3486884218703672,1.052858222,-0.69693326,8.4,1.7522138083425431,-0.253430814,0.4345463065829607,0.8007645676072384,-0.742944553,-0.160203811,-0.743807318,-0.358878484,Colombo,2023,6
6/12/23,0.7550524513009067,0.060275314,0.7162689402370401,0.3503950640322476,0.7327383833930587,1.0186473549603878,0.8503979495632167,-0.515945867,20.5,2.0369064575219173,-0.011152455,0.4740179354650365,0.7354977628354048,-0.691173694,-0.160203811,-0.743807318,-0.358878484,Colombo,2023,6
6/13/23,0.7550524513009067,0.1095312832715269,0.6165156657597468,0.4059703906724367,0.4194145545553587,0.761948747,0.7289217858937698,-0.347886145,18.1,2.1792527821116043,0.1019107792304753,0.8687342242857965,0.7898867668119327,-0.494444427,-0.160203811,-0.743807318,-0.358878484,Colombo,2023,6
6/14/23,0.7550524513009067,-0.038236624,0.9656521264302744,0.6282716972331891,0.071276967,1.202003503,0.9718741132326636,-1.358830012,8.9,1.6098674837528562,0.3441891379684261,0.7207156159780116,0.8225201691978494,-1.20888229,-0.160203811,-0.743807318,-0.358878484,Colombo,2023,6
6/15/23,0.2819262149637231,0.2572991902272975,1.2150353126235085,0.8505730037939434,0.8371796596722937,1.605387029467019,1.3363026042410098,-0.810696764,3.9,1.182828509983795,-0.382645938,-0.058849054,0.7137421612447936,-0.805069585,-0.160203811,-0.743807318,-0.358878484,Colombo,2023,6
6/16/23,0.3765514622311598,0.4543230661683237,1.2649119498621562,1.0728743103546958,0.5238558308345936,1.2386747329003736,1.052858222,-0.066062919,6,2.1792527821116043,0.9256571989395082,0.6121686365523024,0.757253364,-0.028506691,-0.160203811,-0.743807318,-0.358878484,Colombo,2023,6
6/17/23,0.2819262149637231,0.1587872522567843,1.1651586753848628,0.6282716972331891,0.3846007957956137,1.2386747329003736,0.8503979495632167,-0.908947063,3.4,2.0369064575219173,0.3603410285509564,0.3654709560393274,0.7463755636307103,-0.867194616,-0.160203811,-0.743807318,-0.358878484,Colombo,2023,6
6/8/23,0.3765514622311598,0.1587872522567843,1.2150353126235085,0.9061483304341306,0.3846007957956137,0.9819761253037228,0.6884297313372866,0.5673929566021672,5.2,2.1792527821116043,1.4748214787455296,1.253582605886037,0.9748093803321276,0.2199934348766992,-1.279112924,-0.132433686,-0.362635764,Galle,2023,6
6/9/23,0.2819262149637231,0.3558111281978106,0.7162689402370401,0.9617236570743196,0.5238558308345936,0.5785925990804138,0.6884297313372866,0.487241397,4.9,1.894560133,1.6363403845708302,1.2239788842244808,0.8986647747649886,0.1578684033758581,-1.279112924,-0.132433686,-0.362635764,Galle,2023,6
6/10/23,0.2819262149637231,0.8976267870356355,0.9656521264302744,1.0728743103546958,0.5238558308345936,0.8719624363337295,0.8908900041196999,0.756136952,3,1.040482185394108,1.555580932,1.253582605886037,0.9421759779462108,0.4581393889632588,-1.279112924,-0.132433686,-0.362635764,Galle,2023,6
6/11/23,0.2819262149637231,0.011019345,1.3147885871008036,0.6838470238733781,0.3149732782761261,1.2753459625570385,0.7289217858937698,0.3915766319746606,6.2,1.7522138083425431,0.8772015271919179,0.9378095748294292,0.96393158,-0.287360989,-1.279112924,-0.132433686,-0.362635764,Galle,2023,6
6/12/23,0.660427204,0.3558111281978106,0.9157754891916284,0.5726963705930019,0.1757182432371486,0.6519350583937438,0.6074456222243201,0.4458728498743319,8.2,1.7522138083425431,1.5878847128232398,1.579223544163164,1.0618317866945723,-0.163110926,-1.279112924,-0.132433686,-0.362635764,Galle,2023,6
6/13/23,0.660427204,0.405067097,0.9656521264302744,0.6838470238733781,0.4542283133151036,0.6152638287370789,0.4859694585548732,0.3708923584890711,8,1.6098674837528562,1.2163912294250492,1.579223544163164,1.018320584,-0.059569207,-1.279112924,-0.132433686,-0.362635764,Galle,2023,6
6/14/23,0.7550524513009067,0.405067097,1.1651586753848628,1.0728743103546958,-0.242046862,0.8719624363337295,0.7289217858937698,0.089069132,5.6,0.4710968870353597,1.862466852726252,1.579223544163164,1.1162207906711004,0.0853892,-1.279112924,-0.132433686,-0.362635764,Galle,2023,6
6/15/23,0.1873009676962863,0.5528350041388369,1.6639250477713312,1.4063262701958263,0.6282971071138262,1.4953733404970242,1.2553184951280434,-0.316859735,2.2,0.6134432116250468,1.2486950105901091,0.8292625954037207,1.018320584,-0.100985895,-1.279112924,-0.132433686,-0.362635764,Galle,2023,6
6/16/23,0.1873009676962863,0.6513469421093517,1.6140484105326838,1.3507509435556373,-0.033164309,1.0186473549603878,0.8099058950067334,-0.110017,3,1.6098674837528562,1.862466852726252,1.5002802863990123,0.9204203763555996,0.2821184663775413,-1.279112924,-0.132433686,-0.362635764,Galle,2023,6
6/17/23,0.2819262149637231,0.1587872522567843,1.414541861578097,0.9061483304341306,-0.102791827,0.9819761253037228,0.526461513,-0.174655355,6.2,2.1792527821116043,1.7009479469009507,1.293054234768113,0.9204203763555996,-0.235590129,-1.279112924,-0.132433686,-0.362635764,Galle,2023,6
6/8/23,0.660427204,0.1095312832715269,0.6165156657597468,0.3503950640322476,0.4194145545553587,0.8719624363337295,0.6884297313372866,-0.572827619,12.9,2.0369064575219173,0.2795815756383061,0.5430932860086691,0.5179417469292931,-0.649757006,-0.035882649,-0.540014749,-0.362635764,Gampaha,2023,6
6/9/23,0.7550524513009067,0.2572991902272975,0.7162689402370401,0.4059703906724367,0.5238558308345936,0.7986199770204009,0.5669535676678382,-0.133286808,7.3,1.040482185394108,0.6510750590364974,0.4740179354650365,0.441797141,-0.411611052,-0.035882649,-0.540014749,-0.362635764,Gampaha,2023,6
6/10/23,0.660427204,0.4543230661683237,0.8160222147143352,0.7394223505135673,0.2105320019968911,1.0553185846170514,0.8099058950067334,0.2571288543183321,6.4,1.040482185394108,0.8125939648617979,0.7601872448600874,0.5505751493152099,0.03361834,-0.035882649,-0.540014749,-0.362635764,Gampaha,2023,6
6/11/23,0.660427204,-0.087492593,0.8160222147143352,0.5171210439528129,0.4194145545553587,1.165332273587045,0.8908900041196999,-0.96841435,4.9,1.325174834573482,-0.318038376,0.2963956054956941,0.4526749421574595,-0.918965476,-0.035882649,-0.540014749,-0.362635764,Gampaha,2023,6
6/12/23,0.7550524513009067,0.1587872522567843,0.6165156657597468,0.2392444107518714,0.7675521421528038,0.945304896,0.6884297313372866,-0.557314414,18.8,1.7522138083425431,-0.221127032,0.3358672343777706,0.3874081373856261,-0.711882038,-0.035882649,-0.540014749,-0.362635764,Gampaha,2023,6
6/13/23,0.7550524513009067,0.3065551592125531,0.4668857540438059,0.2392444107518714,0.5934833483540812,0.6886062880504074,0.6074456222243201,-0.368570419,17,2.0369064575219173,0.004999436,0.8687342242857965,0.4853083445433763,-0.515152771,-0.035882649,-0.540014749,-0.362635764,Gampaha,2023,6
6/14/23,0.660427204,-0.038236624,0.8160222147143352,0.5171210439528129,0.1060907257176586,1.0919898142737166,0.8503979495632167,-0.945144542,7.3,1.4675211591631692,0.1342145603955353,0.5134895643471123,0.4309193405668484,-0.918965476,-0.035882649,-0.540014749,-0.362635764,Gampaha,2023,6
6/15/23,0.1873009676962863,0.208043221,0.9157754891916284,0.7394223505135673,0.7675521421528038,1.312017192213702,1.1338423314585966,-0.707275397,3.2,1.182828509983795,-0.479557282,-0.236471384,0.3656525357950149,-0.680819522,-0.035882649,-0.540014749,-0.362635764,Gampaha,2023,6
6/16/23,0.2819262149637231,0.5035790351535812,1.0654054009075695,0.9061483304341306,0.6282971071138262,1.0919898142737166,0.9718741132326636,0.1511219527046883,5.6,2.1792527821116043,0.7964420742792676,0.6911118943164541,0.5614529501105154,0.075035028,-0.035882649,-0.540014749,-0.362635764,Gampaha,2023,6
6/17/23,0.1873009676962863,0.208043221,0.9157754891916284,0.4615457173126258,0.6631108658735712,1.0553185846170514,0.7289217858937698,-0.989098623,5,2.0369064575219173,0.1180626698130056,0.2963956054956941,0.5070639461339875,-0.960382164,-0.035882649,-0.540014749,-0.362635764,Gampaha,2023,6
6/8/23,0.1873009676962863,1.4394424458734605,1.3147885871008036,1.4063262701958263,0.2453457607566361,0.6886062880504074,0.4859694585548732,0.7716501572723584,0.4,-1.094712683,2.120897102046732,1.8949965752197724,0.8225201691978494,1.6281608155624407,-1.154782313,1.9053697368770115,-0.373907607,Hambantota,2023,6
6/9/23,0.1873009676962863,1.3409305079029454,1.1651586753848628,1.2951756169154502,0.071276967,0.6152638287370789,0.3240012403289417,0.7276960761154823,0.2,-1.094712683,2.524694366609983,2.0035435546454816,0.7790089660166272,1.555681612144792,-1.154782313,1.9053697368770115,-0.373907607,Hambantota,2023,6
6/10/23,-2.13101759,1.7842342287702555,1.1152820381462152,1.6286275767565788,0.3846007957956137,0.6519350583937438,0.6884297313372866,0.9888350288710432,0,-1.237059008,2.023985758551552,1.7568458741325066,0.7790089660166272,1.9698484888170693,-1.154782313,1.9053697368770115,-0.373907607,Hambantota,2023,6
6/11/23,0.1873009676962863,1.6364663218144866,1.414541861578097,1.5174769234762024,0.4890420720748487,0.9819761253037228,0.6884297313372866,0.8207753068006327,0.3,-1.094712683,2.088593320881672,1.8259212246761392,0.8116423684025439,1.7006400189800883,-1.154782313,1.9053697368770115,-0.373907607,Hambantota,2023,6
6/12/23,0.1873009676962863,1.4886984148587143,1.2649119498621562,1.4063262701958263,0.3149732782761261,0.8352912066770658,0.6074456222243201,0.6423734479874271,0.4,-1.094712683,2.137048992629262,1.8949965752197724,0.8551535715837663,1.5039107525607576,-1.154782313,1.9053697368770115,-0.373907607,Hambantota,2023,6
6/13/23,0.1873009676962863,1.5872103528292292,1.2150353126235085,1.3507509435556373,0.2801595195163811,0.6886062880504074,0.4859694585548732,0.5415376147451805,0.6,-0.810020034,2.2662641172895026,2.033147276307038,0.8333979699931551,1.4624940648935298,-1.154782313,1.9053697368770115,-0.373907607,Hambantota,2023,6
6/14/23,0.1873009676962863,1.4886984148587143,1.3646652243394497,1.6842029033967678,-0.033164309,0.6886062880504074,0.6074456222243201,0.5027546019597015,0.1,-1.094712683,2.5085424760274533,2.072618905189114,0.9095425755602942,1.86630677,-1.154782313,1.9053697368770115,-0.373907607,Hambantota,2023,6
6/15/23,0.2819262149637231,1.3409305079029454,1.564171773294038,1.5174769234762024,0.071276967,1.128661044,0.6884297313372866,-1.226967768,0.7,-0.952366359,1.3940620258328795,0.8983379459473533,0.8442757707884606,0.3649518417119958,-1.154782313,1.9053697368770115,-0.373907607,Hambantota,2023,6
6/16/23,-2.13101759,1.5872103528292292,1.6140484105326838,1.6842029033967678,0.036463208,0.8719624363337295,0.6074456222243201,0.094240201,0,-1.237059008,2.427783023114803,1.8949965752197724,0.8442757707884606,1.5142649244775643,-1.154782313,1.9053697368770115,-0.373907607,Hambantota,2023,6
6/17/23,-2.13101759,1.4886984148587143,1.3147885871008036,1.4619015968360134,-0.137605586,0.6886062880504074,0.3644932948854249,-0.117773603,0,-1.237059008,2.137048992629262,1.8259212246761392,0.8442757707884606,1.358952345725461,-1.154782313,1.9053697368770115,-0.373907607,Hambantota,2023,6
6/8/23,0.1873009676962863,-2.254755228,-2.276329294,-2.872973881,-1.739038489,-2.428448233,-2.87487107,0.7095973368155918,2.6,0.7557895362147338,-0.011152455,1.2239788842244808,0.9421759779462108,-0.339131849,-0.284524974,0.6826795317592957,4.394081723832928,Hatton,2023,6
6/9/23,0.660427204,-2.747314918,-2.425959206,-2.984124534,-2.365686146,-2.428448233,-2.915363124,0.8259463751720298,3.1,0.044057913,-0.108063798,1.184507255342404,0.8660313723790718,-0.277006817,-0.284524974,0.6826795317592957,4.394081723832928,Hatton,2023,6
6/10/23,0.2819262149637231,-2.501035073,-2.376082569,-2.928549208,-2.052362317,-2.501790692,-2.996347233,1.009519302356633,2.9,0.1864042378559856,0.2795815756383061,1.9344682041018484,0.9095425755602942,-0.173465098,-0.284524974,0.6826795317592957,4.394081723832928,Hatton,2023,6
6/11/23,0.2819262149637231,-2.550291042,-2.326205931,-2.872973881,-1.9827348,-2.355105773,-2.793886961,0.5544652856736738,2.6,0.1864042378559856,-0.075760017,1.3226579564296708,0.9312981771509052,-0.390902708,-0.284524974,0.6826795317592957,4.394081723832928,Hatton,2023,6
6/12/23,0.7550524513009067,-2.64880298,-2.326205931,-2.928549208,-2.330872387,-2.391777003,-2.87487107,0.5234388754452901,9.7,0.1864042378559856,-0.188823251,0.9674132964909864,0.8986647747649886,-0.411611052,-0.284524974,0.6826795317592957,4.394081723832928,Hatton,2023,6
6/13/23,0.660427204,-2.550291042,-2.376082569,-3.039699861,-2.052362317,-2.391777003,-2.996347233,0.014088641,5,0.4710968870353597,0.053455107,1.293054234768113,0.887786974,-0.753298725,-0.284524974,0.6826795317592957,4.394081723832928,Hatton,2023,6
6/14/23,0.3765514622311598,-3.190618639,-2.276329294,-2.928549208,-2.853078769,-2.171749625,-2.87487107,-0.001424564,7.2,0.8981358608044209,0.1019107792304753,1.3226579564296708,0.9421759779462108,-0.774007069,-0.284524974,0.6826795317592957,4.394081723832928,Hatton,2023,6
6/15/23,0.2819262149637231,-2.698058949,-2.326205931,-2.872973881,-2.644196216,-2.318434544,-2.793886961,-0.779670354,2.1,-0.098288411,-0.398797829,0.5825649148907457,0.9856871811274333,-1.053569711,-0.284524974,0.6826795317592957,4.394081723832928,Hatton,2023,6
6/16/23,0.2819262149637231,-2.304011197,-2.326205931,-2.872973881,-1.634597212,-2.428448233,-2.834379015,0.7070118026298928,2,0.1864042378559856,-0.011152455,1.184507255342404,0.9204203763555996,-0.277006817,-0.284524974,0.6826795317592957,4.394081723832928,Hatton,2023,6
6/17/23,0.1873009676962863,-2.747314918,-2.425959206,-3.095275188,-2.783451251,-2.538461922,-3.198807506,-0.179826423,0.7,-0.240634736,-0.011152455,1.4706765647374558,0.9204203763555996,-0.732590381,-0.284524974,0.6826795317592957,4.394081723832928,Hatton,2023,6
6/8/23,0.1873009676962863,1.0946506629766617,2.5118278808283274,2.017654863237897,0.5238558308345936,1.4587021108403606,1.1338423314585966,0.7742356914580575,0.1,-1.094712683,2.718517053600344,0.9378095748294292,0.3003857310231814,1.6695775032296685,3.196524148595147,-0.540014749,-0.400208572,Jaffna,2023,6
6/9/23,-2.178330214,0.8976267870356355,2.5118278808283274,2.017654863237897,0.1757182432371486,1.2753459625570385,0.8503979495632167,1.443889045554002,0,-1.237059008,3.1707699899111854,1.5397519152810883,0.2895079302278758,2.083744379901945,3.196524148595147,-0.540014749,-0.400208572,Jaffna,2023,6
6/10/23,-2.178330214,1.0453946939914045,2.412074606351034,2.0732301898780854,0.4194145545553587,1.2753459625570385,1.0933502769021133,1.2086054346554267,0,-1.237059008,2.766972725347934,1.293054234768113,0.3003857310231814,2.114806895652366,3.196524148595147,-0.540014749,-0.400208572,Jaffna,2023,6
6/11/23,-2.178330214,1.291674538917688,2.561704518066975,2.2399561697986505,0.8371796596722937,1.5320445701536891,1.3363026042410098,1.5628236180961388,0,-1.237059008,2.2985678984545626,0.5825649148907457,0.2786301294325702,2.404723709,3.196524148595147,-0.540014749,-0.400208572,Jaffna,2023,6
6/12/23,0.3765514622311598,1.0946506629766617,2.5118278808283274,2.1288055165182747,0.4890420720748487,1.5320445701536891,1.214826441,1.0870853279275907,3.2,-0.382981061,2.556998147775043,1.3226579564296708,0.3438969342044037,1.949140144983455,3.196524148595147,-0.540014749,-0.400208572,Jaffna,2023,6
6/13/23,0.660427204,1.0946506629766617,2.3621979691123864,2.0732301898780854,0.6979246246333162,1.5320445701536891,1.2958105496845267,1.2654871867407962,3.3,-0.525327385,2.766972725347934,1.1450356264603283,0.3330191334090981,1.855952597732193,3.196524148595147,-0.540014749,-0.400208572,Jaffna,2023,6
6/14/23,0.1873009676962863,1.4394424458734605,2.412074606351034,2.2399561697986505,1.0112484534710162,1.4953733404970242,1.4577787679104568,1.4387179771826046,0.1,-1.094712683,2.153200883211792,0.5825649148907457,0.2786301294325702,2.2597653024876623,3.196524148595147,-0.540014749,-0.400208572,Jaffna,2023,6
6/15/23,-2.178330214,1.4886984148587143,2.561704518066975,2.295531496438838,0.9416209359515264,1.605387029467019,1.4172867133539735,1.5860934257674264,0,-1.237059008,2.2178084455419125,0.4740179354650365,0.1916077230701255,2.446140396990188,3.196524148595147,-0.540014749,-0.400208572,Jaffna,2023,6
6/16/23,-2.178330214,1.5379543838439718,2.711334429782914,2.462257476359403,1.498641076107439,1.8620856370636685,1.7817152043623168,1.379250690911536,0,-1.237059008,2.460086804279863,0.6516402654343783,0.2242411254560423,2.2804736463212767,3.196524148595147,-0.540014749,-0.400208572,Jaffna,2023,6
6/17/23,0.2819262149637231,1.2424185699324324,2.561704518066975,2.1843808431584617,0.5586695895943362,1.568715799810354,1.214826441,-0.652979179,1.2,-0.66767371,2.2985678984545626,0.1878486260699856,0.2677523286372646,1.069035532054867,3.196524148595147,-0.540014749,-0.400208572,Jaffna,2023,6
6/8/23,-2.178330214,2.129026011667054,1.414541861578097,2.2399561697986505,2.2993575275815616,1.7154007184370113,2.389096022709557,1.0922563962989886,0,-1.237059008,-1.109481014,-1.233130014,0.1480965198889032,1.1932855950565502,0.3370901637907336,3.128072168815235,-0.38893673,Kalmunai,2023,6
6/9/23,0.3765514622311598,2.4738177945638493,1.564171773294038,2.295531496438838,2.543053838899774,1.6420582591236814,2.2271278044836267,1.2473884474409058,1,-1.094712683,-0.334190266,-0.729866745,1.148854193057017,1.6281608155624407,0.3370901637907336,3.128072168815235,-0.38893673,Kalmunai,2023,6
